9.500000000000000000e+01,8.200000000000000000e+01,3.500000000000000000e+01,1.300000000000000000e+01,2.300000000000000000e+01,7.500800082881292496e+01
9.100000000000000000e+01,8.200000000000000000e+01,3.300000000000000000e+01,1.000000000000000000e+01,5.600000000000000000e+01,9.130800082881292212e+01
1.000000000000000000e+02,8.800000000000000000e+01,3.900000000000000000e+01,1.500000000000000000e+01,2.400000000000000000e+01,8.130800082881293633e+01
9.000000000000000000e+01,8.100000000000000000e+01,4.000000000000000000e+01,1.100000000000000000e+01,5.800000000000000000e+01,9.630800082881292212e+01
9.900000000000000000e+01,8.100000000000000000e+01,3.600000000000000000e+01,1.000000000000000000e+01,4.300000000000000000e+01,8.550800082881292496e+01
9.100000000000000000e+01,8.000000000000000000e+01,3.900000000000000000e+01,1.000000000000000000e+01,3.200000000000000000e+01,7.930800082881292212e+01
9.200000000000000000e+01,8.100000000000000000e+01,3.700000000000000000e+01,1.100000000000000000e+01,2.300000000000000000e+01,7.400800082881292496e+01
1.000000000000000000e+02,8.000000000000000000e+01,3.800000000000000000e+01,1.300000000000000000e+01,5.900000000000000000e+01,9.800800082881292496e+01
9.100000000000000000e+01,8.400000000000000000e+01,3.100000000000000000e+01,1.100000000000000000e+01,2.400000000000000000e+01,7.240800082881293065e+01
1.000000000000000000e+02,8.400000000000000000e+01,3.500000000000000000e+01,1.300000000000000000e+01,3.100000000000000000e+01,8.090800082881293065e+01
9.000000000000000000e+01,8.800000000000000000e+01,3.700000000000000000e+01,1.000000000000000000e+01,5.800000000000000000e+01,9.620800082881291360e+01
9.100000000000000000e+01,8.600000000000000000e+01,3.300000000000000000e+01,1.200000000000000000e+01,4.200000000000000000e+01,8.550800082881292496e+01
9.700000000000000000e+01,8.900000000000000000e+01,3.200000000000000000e+01,1.500000000000000000e+01,3.300000000000000000e+01,8.320800082881292781e+01
9.000000000000000000e+01,9.000000000000000000e+01,3.200000000000000000e+01,1.100000000000000000e+01,4.100000000000000000e+01,8.480800082881292212e+01
9.800000000000000000e+01,8.400000000000000000e+01,3.100000000000000000e+01,1.400000000000000000e+01,4.800000000000000000e+01,8.960800082881291928e+01
1.000000000000000000e+02,8.200000000000000000e+01,3.000000000000000000e+01,1.300000000000000000e+01,4.600000000000000000e+01,8.680800082881292212e+01
9.900000000000000000e+01,8.800000000000000000e+01,3.400000000000000000e+01,1.500000000000000000e+01,4.200000000000000000e+01,8.950800082881292496e+01
9.600000000000000000e+01,9.000000000000000000e+01,3.400000000000000000e+01,1.100000000000000000e+01,5.500000000000000000e+01,9.480800082881292212e+01
9.000000000000000000e+01,8.700000000000000000e+01,3.100000000000000000e+01,1.200000000000000000e+01,2.200000000000000000e+01,7.270800082881291360e+01
9.800000000000000000e+01,8.400000000000000000e+01,3.200000000000000000e+01,1.100000000000000000e+01,5.000000000000000000e+01,8.920800082881292781e+01
9.500000000000000000e+01,8.900000000000000000e+01,3.400000000000000000e+01,1.500000000000000000e+01,4.200000000000000000e+01,8.940800082881293065e+01
9.900000000000000000e+01,9.000000000000000000e+01,3.900000000000000000e+01,1.100000000000000000e+01,3.900000000000000000e+01,8.800800082881292496e+01
9.600000000000000000e+01,8.600000000000000000e+01,4.000000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,7.490800082881293065e+01
9.900000000000000000e+01,8.300000000000000000e+01,3.500000000000000000e+01,1.100000000000000000e+01,3.500000000000000000e+01,8.150800082881292496e+01
9.300000000000000000e+01,9.000000000000000000e+01,3.700000000000000000e+01,1.300000000000000000e+01,5.600000000000000000e+01,9.800800082881292496e+01
9.600000000000000000e+01,8.000000000000000000e+01,3.600000000000000000e+01,1.500000000000000000e+01,5.600000000000000000e+01,9.620800082881292781e+01
9.600000000000000000e+01,9.000000000000000000e+01,3.000000000000000000e+01,1.100000000000000000e+01,4.800000000000000000e+01,8.860800082881291928e+01
9.100000000000000000e+01,8.400000000000000000e+01,3.200000000000000000e+01,1.300000000000000000e+01,5.300000000000000000e+01,9.170800082881291360e+01
9.700000000000000000e+01,8.800000000000000000e+01,3.900000000000000000e+01,1.000000000000000000e+01,2.200000000000000000e+01,7.630800082881292212e+01
9.700000000000000000e+01,8.500000000000000000e+01,3.400000000000000000e+01,1.300000000000000000e+01,2.300000000000000000e+01,7.560800082881293349e+01
9.600000000000000000e+01,8.300000000000000000e+01,3.800000000000000000e+01,1.500000000000000000e+01,2.500000000000000000e+01,7.950800082881292496e+01
9.200000000000000000e+01,8.000000000000000000e+01,3.600000000000000000e+01,1.500000000000000000e+01,4.600000000000000000e+01,8.980800082881292212e+01
9.500000000000000000e+01,8.000000000000000000e+01,3.300000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,6.950800082881292496e+01
1.000000000000000000e+02,8.800000000000000000e+01,3.900000000000000000e+01,1.000000000000000000e+01,3.200000000000000000e+01,8.260800082881291928e+01
9.100000000000000000e+01,8.900000000000000000e+01,4.000000000000000000e+01,1.100000000000000000e+01,3.900000000000000000e+01,8.740800082881293065e+01
9.400000000000000000e+01,8.200000000000000000e+01,3.100000000000000000e+01,1.300000000000000000e+01,4.500000000000000000e+01,8.610800082881291928e+01
1.000000000000000000e+02,8.100000000000000000e+01,3.000000000000000000e+01,1.200000000000000000e+01,4.800000000000000000e+01,8.700800082881292496e+01
9.100000000000000000e+01,8.400000000000000000e+01,3.200000000000000000e+01,1.500000000000000000e+01,5.300000000000000000e+01,9.310800082881291928e+01
1.000000000000000000e+02,9.000000000000000000e+01,3.500000000000000000e+01,1.000000000000000000e+01,2.900000000000000000e+01,7.940800082881293065e+01
9.400000000000000000e+01,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+01,3.300000000000000000e+01,7.570800082881292781e+01
1.000000000000000000e+02,8.400000000000000000e+01,3.800000000000000000e+01,1.200000000000000000e+01,4.300000000000000000e+01,8.890800082881293065e+01
9.900000000000000000e+01,8.000000000000000000e+01,3.900000000000000000e+01,1.500000000000000000e+01,5.100000000000000000e+01,9.500800082881292496e+01
1.000000000000000000e+02,8.700000000000000000e+01,4.000000000000000000e+01,1.300000000000000000e+01,4.300000000000000000e+01,9.150800082881291075e+01
9.800000000000000000e+01,8.200000000000000000e+01,3.300000000000000000e+01,1.300000000000000000e+01,5.700000000000000000e+01,9.470800082881291360e+01
9.400000000000000000e+01,8.000000000000000000e+01,3.200000000000000000e+01,1.100000000000000000e+01,3.700000000000000000e+01,7.980800082881292212e+01
9.500000000000000000e+01,8.500000000000000000e+01,3.500000000000000000e+01,1.500000000000000000e+01,2.500000000000000000e+01,7.850800082881292496e+01
9.500000000000000000e+01,8.900000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+01,3.700000000000000000e+01,8.090800082881293065e+01
9.200000000000000000e+01,8.200000000000000000e+01,3.900000000000000000e+01,1.200000000000000000e+01,4.300000000000000000e+01,8.800800082881292496e+01
9.600000000000000000e+01,8.800000000000000000e+01,3.200000000000000000e+01,1.200000000000000000e+01,2.700000000000000000e+01,7.710800082881291928e+01
9.700000000000000000e+01,8.300000000000000000e+01,3.000000000000000000e+01,1.200000000000000000e+01,3.100000000000000000e+01,7.710800082881291928e+01
9.800000000000000000e+01,8.100000000000000000e+01,3.400000000000000000e+01,1.300000000000000000e+01,4.100000000000000000e+01,8.530800082881292212e+01
9.400000000000000000e+01,8.600000000000000000e+01,3.100000000000000000e+01,1.000000000000000000e+01,5.500000000000000000e+01,9.120800082881292781e+01
9.700000000000000000e+01,8.700000000000000000e+01,3.500000000000000000e+01,1.200000000000000000e+01,2.700000000000000000e+01,7.840800082881291644e+01
9.700000000000000000e+01,8.100000000000000000e+01,3.700000000000000000e+01,1.300000000000000000e+01,2.200000000000000000e+01,7.530800082881292212e+01
9.400000000000000000e+01,8.500000000000000000e+01,4.000000000000000000e+01,1.100000000000000000e+01,3.000000000000000000e+01,8.110800082881291928e+01
1.000000000000000000e+02,8.900000000000000000e+01,3.600000000000000000e+01,1.500000000000000000e+01,2.500000000000000000e+01,8.070800082881292781e+01
9.100000000000000000e+01,8.100000000000000000e+01,3.300000000000000000e+01,1.500000000000000000e+01,3.400000000000000000e+01,8.130800082881292212e+01
9.000000000000000000e+01,8.600000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+01,4.500000000000000000e+01,8.430800082881292212e+01
9.800000000000000000e+01,8.800000000000000000e+01,3.400000000000000000e+01,1.300000000000000000e+01,5.100000000000000000e+01,9.340800082881293065e+01
9.900000000000000000e+01,9.000000000000000000e+01,3.300000000000000000e+01,1.300000000000000000e+01,2.500000000000000000e+01,7.800800082881292496e+01
9.500000000000000000e+01,8.300000000000000000e+01,3.400000000000000000e+01,1.400000000000000000e+01,3.000000000000000000e+01,7.970800082881291360e+01
9.600000000000000000e+01,8.300000000000000000e+01,3.500000000000000000e+01,1.000000000000000000e+01,2.400000000000000000e+01,7.390800082881293065e+01
9.000000000000000000e+01,8.800000000000000000e+01,3.700000000000000000e+01,1.500000000000000000e+01,3.200000000000000000e+01,8.410800082881293349e+01
9.100000000000000000e+01,8.700000000000000000e+01,3.600000000000000000e+01,1.200000000000000000e+01,3.300000000000000000e+01,8.190800082881291644e+01
1.000000000000000000e+02,8.000000000000000000e+01,3.300000000000000000e+01,1.400000000000000000e+01,2.900000000000000000e+01,7.820800082881291360e+01
9.100000000000000000e+01,8.300000000000000000e+01,3.700000000000000000e+01,1.300000000000000000e+01,4.300000000000000000e+01,8.790800082881293065e+01
9.800000000000000000e+01,8.200000000000000000e+01,3.100000000000000000e+01,1.400000000000000000e+01,5.100000000000000000e+01,9.080800082881292212e+01
9.200000000000000000e+01,8.900000000000000000e+01,3.600000000000000000e+01,1.500000000000000000e+01,4.700000000000000000e+01,9.310800082881293349e+01
9.800000000000000000e+01,8.700000000000000000e+01,4.000000000000000000e+01,1.200000000000000000e+01,5.100000000000000000e+01,9.540800082881291644e+01
9.700000000000000000e+01,9.000000000000000000e+01,4.000000000000000000e+01,1.100000000000000000e+01,5.400000000000000000e+01,9.730800082881293633e+01
9.900000000000000000e+01,8.300000000000000000e+01,3.000000000000000000e+01,1.200000000000000000e+01,4.000000000000000000e+01,8.270800082881291360e+01
9.500000000000000000e+01,8.000000000000000000e+01,3.800000000000000000e+01,1.100000000000000000e+01,3.600000000000000000e+01,8.230800082881292212e+01
9.900000000000000000e+01,8.200000000000000000e+01,3.600000000000000000e+01,1.400000000000000000e+01,3.800000000000000000e+01,8.560800082881291928e+01
9.700000000000000000e+01,8.100000000000000000e+01,3.100000000000000000e+01,1.400000000000000000e+01,2.200000000000000000e+01,7.300800082881292496e+01
9.100000000000000000e+01,8.300000000000000000e+01,3.200000000000000000e+01,1.000000000000000000e+01,3.900000000000000000e+01,8.090800082881293065e+01
9.000000000000000000e+01,8.700000000000000000e+01,3.500000000000000000e+01,1.100000000000000000e+01,2.900000000000000000e+01,7.820800082881291360e+01
1.000000000000000000e+02,8.700000000000000000e+01,3.500000000000000000e+01,1.400000000000000000e+01,4.400000000000000000e+01,9.030800082881290791e+01
9.800000000000000000e+01,8.800000000000000000e+01,3.000000000000000000e+01,1.400000000000000000e+01,2.500000000000000000e+01,7.650800082881292496e+01
1.000000000000000000e+02,8.800000000000000000e+01,3.900000000000000000e+01,1.000000000000000000e+01,4.700000000000000000e+01,9.160800082881291928e+01
9.300000000000000000e+01,8.400000000000000000e+01,3.800000000000000000e+01,1.400000000000000000e+01,4.600000000000000000e+01,9.140800082881291644e+01
9.700000000000000000e+01,8.600000000000000000e+01,3.900000000000000000e+01,1.400000000000000000e+01,3.400000000000000000e+01,8.570800082881291360e+01
9.000000000000000000e+01,9.000000000000000000e+01,3.000000000000000000e+01,1.500000000000000000e+01,3.100000000000000000e+01,8.060800082881291928e+01
9.400000000000000000e+01,8.800000000000000000e+01,3.900000000000000000e+01,1.200000000000000000e+01,4.100000000000000000e+01,8.880800082881292212e+01
9.100000000000000000e+01,8.700000000000000000e+01,3.400000000000000000e+01,1.200000000000000000e+01,4.600000000000000000e+01,8.870800082881291360e+01
9.600000000000000000e+01,8.600000000000000000e+01,3.000000000000000000e+01,1.100000000000000000e+01,2.800000000000000000e+01,7.540800082881293065e+01
9.300000000000000000e+01,8.400000000000000000e+01,3.500000000000000000e+01,1.000000000000000000e+01,2.200000000000000000e+01,7.270800082881292781e+01
9.700000000000000000e+01,8.600000000000000000e+01,3.200000000000000000e+01,1.300000000000000000e+01,5.800000000000000000e+01,9.590800082881293065e+01
9.100000000000000000e+01,9.000000000000000000e+01,3.200000000000000000e+01,1.200000000000000000e+01,4.600000000000000000e+01,8.860800082881291928e+01
9.000000000000000000e+01,8.900000000000000000e+01,3.700000000000000000e+01,1.300000000000000000e+01,4.900000000000000000e+01,9.320800082881292781e+01
9.000000000000000000e+01,8.100000000000000000e+01,3.700000000000000000e+01,1.100000000000000000e+01,2.100000000000000000e+01,7.260800082881291928e+01
9.000000000000000000e+01,8.900000000000000000e+01,3.900000000000000000e+01,1.100000000000000000e+01,6.000000000000000000e+01,9.940800082881293065e+01
9.500000000000000000e+01,8.100000000000000000e+01,3.800000000000000000e+01,1.500000000000000000e+01,4.200000000000000000e+01,8.900800082881292496e+01
9.300000000000000000e+01,8.600000000000000000e+01,3.700000000000000000e+01,1.000000000000000000e+01,2.300000000000000000e+01,7.490800082881293065e+01
9.900000000000000000e+01,8.700000000000000000e+01,3.900000000000000000e+01,1.500000000000000000e+01,4.100000000000000000e+01,9.110800082881291928e+01
1.000000000000000000e+02,8.100000000000000000e+01,4.000000000000000000e+01,1.500000000000000000e+01,5.900000000000000000e+01,1.007080008288129136e+02
9.400000000000000000e+01,8.200000000000000000e+01,3.600000000000000000e+01,1.200000000000000000e+01,2.700000000000000000e+01,7.710800082881291928e+01
9.800000000000000000e+01,8.300000000000000000e+01,3.000000000000000000e+01,1.300000000000000000e+01,4.800000000000000000e+01,8.810800082881291928e+01
9.500000000000000000e+01,8.300000000000000000e+01,3.700000000000000000e+01,1.200000000000000000e+01,6.000000000000000000e+01,9.780800082881292212e+01
9.100000000000000000e+01,8.000000000000000000e+01,3.000000000000000000e+01,1.300000000000000000e+01,3.600000000000000000e+01,7.930800082881292212e+01
9.000000000000000000e+01,8.800000000000000000e+01,4.000000000000000000e+01,1.400000000000000000e+01,5.600000000000000000e+01,9.930800082881293633e+01
9.300000000000000000e+01,8.300000000000000000e+01,3.100000000000000000e+01,1.500000000000000000e+01,5.200000000000000000e+01,9.190800082881293065e+01
9.800000000000000000e+01,8.600000000000000000e+01,3.800000000000000000e+01,1.200000000000000000e+01,2.700000000000000000e+01,7.970800082881292781e+01
9.200000000000000000e+01,8.600000000000000000e+01,3.900000000000000000e+01,1.300000000000000000e+01,2.500000000000000000e+01,7.910800082881291928e+01
9.100000000000000000e+01,8.600000000000000000e+01,3.100000000000000000e+01,1.000000000000000000e+01,4.600000000000000000e+01,8.550800082881292496e+01
9.200000000000000000e+01,8.000000000000000000e+01,3.700000000000000000e+01,1.300000000000000000e+01,4.600000000000000000e+01,8.890800082881293065e+01
9.000000000000000000e+01,8.700000000000000000e+01,3.500000000000000000e+01,1.500000000000000000e+01,3.600000000000000000e+01,8.520800082881291360e+01
9.100000000000000000e+01,8.500000000000000000e+01,3.100000000000000000e+01,1.000000000000000000e+01,4.200000000000000000e+01,8.280800082881292212e+01
9.000000000000000000e+01,8.500000000000000000e+01,3.500000000000000000e+01,1.100000000000000000e+01,2.000000000000000000e+01,7.220800082881292781e+01
9.300000000000000000e+01,8.500000000000000000e+01,3.100000000000000000e+01,1.400000000000000000e+01,2.900000000000000000e+01,7.800800082881292496e+01
9.300000000000000000e+01,8.000000000000000000e+01,3.300000000000000000e+01,1.500000000000000000e+01,2.700000000000000000e+01,7.700800082881292496e+01
9.000000000000000000e+01,8.400000000000000000e+01,3.500000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,7.530800082881292212e+01
9.900000000000000000e+01,8.300000000000000000e+01,3.200000000000000000e+01,1.100000000000000000e+01,4.900000000000000000e+01,8.840800082881293065e+01
9.100000000000000000e+01,8.700000000000000000e+01,3.500000000000000000e+01,1.500000000000000000e+01,3.600000000000000000e+01,8.530800082881292212e+01
9.200000000000000000e+01,8.000000000000000000e+01,3.300000000000000000e+01,1.200000000000000000e+01,4.100000000000000000e+01,8.320800082881292781e+01
9.700000000000000000e+01,8.400000000000000000e+01,3.400000000000000000e+01,1.400000000000000000e+01,6.000000000000000000e+01,9.820800082881291360e+01
9.500000000000000000e+01,8.200000000000000000e+01,3.900000000000000000e+01,1.000000000000000000e+01,2.600000000000000000e+01,7.670800082881291360e+01
9.800000000000000000e+01,8.900000000000000000e+01,3.400000000000000000e+01,1.100000000000000000e+01,4.400000000000000000e+01,8.810800082881291928e+01
9.200000000000000000e+01,8.200000000000000000e+01,3.300000000000000000e+01,1.200000000000000000e+01,5.200000000000000000e+01,9.040800082881291644e+01
9.300000000000000000e+01,8.300000000000000000e+01,3.200000000000000000e+01,1.200000000000000000e+01,4.300000000000000000e+01,8.490800082881293065e+01
9.600000000000000000e+01,9.000000000000000000e+01,3.000000000000000000e+01,1.100000000000000000e+01,5.800000000000000000e+01,9.460800082881291928e+01
9.000000000000000000e+01,8.600000000000000000e+01,3.100000000000000000e+01,1.500000000000000000e+01,2.400000000000000000e+01,7.570800082881291360e+01
9.200000000000000000e+01,8.600000000000000000e+01,3.400000000000000000e+01,1.400000000000000000e+01,4.600000000000000000e+01,8.990800082881291644e+01
9.200000000000000000e+01,8.900000000000000000e+01,3.600000000000000000e+01,1.200000000000000000e+01,6.000000000000000000e+01,9.880800082881292212e+01
9.500000000000000000e+01,8.100000000000000000e+01,3.300000000000000000e+01,1.300000000000000000e+01,6.000000000000000000e+01,9.590800082881293065e+01
9.500000000000000000e+01,9.000000000000000000e+01,3.800000000000000000e+01,1.000000000000000000e+01,4.400000000000000000e+01,8.940800082881293065e+01
9.600000000000000000e+01,8.000000000000000000e+01,3.600000000000000000e+01,1.500000000000000000e+01,4.000000000000000000e+01,8.660800082881291928e+01
9.700000000000000000e+01,8.300000000000000000e+01,3.500000000000000000e+01,1.200000000000000000e+01,5.000000000000000000e+01,9.100800082881292496e+01
9.100000000000000000e+01,8.200000000000000000e+01,3.100000000000000000e+01,1.200000000000000000e+01,2.700000000000000000e+01,7.430800082881292212e+01
9.800000000000000000e+01,8.900000000000000000e+01,3.200000000000000000e+01,1.500000000000000000e+01,4.800000000000000000e+01,9.230800082881292212e+01
9.600000000000000000e+01,8.200000000000000000e+01,3.600000000000000000e+01,1.300000000000000000e+01,3.100000000000000000e+01,8.040800082881293065e+01
9.300000000000000000e+01,8.700000000000000000e+01,3.500000000000000000e+01,1.400000000000000000e+01,2.900000000000000000e+01,8.060800082881291928e+01
9.500000000000000000e+01,8.700000000000000000e+01,4.000000000000000000e+01,1.500000000000000000e+01,2.500000000000000000e+01,8.160800082881291928e+01
9.700000000000000000e+01,8.300000000000000000e+01,3.400000000000000000e+01,1.000000000000000000e+01,4.800000000000000000e+01,8.790800082881293065e+01
9.900000000000000000e+01,8.700000000000000000e+01,3.000000000000000000e+01,1.100000000000000000e+01,3.900000000000000000e+01,8.260800082881291928e+01
9.100000000000000000e+01,9.000000000000000000e+01,3.400000000000000000e+01,1.400000000000000000e+01,5.800000000000000000e+01,9.820800082881291360e+01
9.200000000000000000e+01,8.600000000000000000e+01,3.700000000000000000e+01,1.000000000000000000e+01,5.100000000000000000e+01,9.160800082881291928e+01
9.300000000000000000e+01,8.800000000000000000e+01,3.600000000000000000e+01,1.200000000000000000e+01,6.000000000000000000e+01,9.860800082881291928e+01
9.000000000000000000e+01,8.100000000000000000e+01,3.400000000000000000e+01,1.500000000000000000e+01,2.200000000000000000e+01,7.450800082881292496e+01
9.000000000000000000e+01,8.400000000000000000e+01,3.600000000000000000e+01,1.400000000000000000e+01,5.700000000000000000e+01,9.670800082881291360e+01
9.600000000000000000e+01,8.700000000000000000e+01,3.100000000000000000e+01,1.500000000000000000e+01,3.600000000000000000e+01,8.380800082881292212e+01
9.500000000000000000e+01,8.400000000000000000e+01,4.000000000000000000e+01,1.100000000000000000e+01,5.800000000000000000e+01,9.770800082881292781e+01
9.100000000000000000e+01,8.000000000000000000e+01,3.100000000000000000e+01,1.200000000000000000e+01,3.900000000000000000e+01,8.090800082881293065e+01
9.800000000000000000e+01,8.500000000000000000e+01,3.100000000000000000e+01,1.400000000000000000e+01,3.500000000000000000e+01,8.210800082881291928e+01
9.200000000000000000e+01,8.100000000000000000e+01,3.600000000000000000e+01,1.200000000000000000e+01,3.800000000000000000e+01,8.320800082881292781e+01
9.800000000000000000e+01,8.200000000000000000e+01,3.900000000000000000e+01,1.400000000000000000e+01,6.000000000000000000e+01,1.002080008288129136e+02
9.300000000000000000e+01,8.800000000000000000e+01,3.100000000000000000e+01,1.300000000000000000e+01,6.000000000000000000e+01,9.680800082881293633e+01
9.800000000000000000e+01,8.600000000000000000e+01,3.400000000000000000e+01,1.200000000000000000e+01,4.800000000000000000e+01,9.030800082881292212e+01
9.500000000000000000e+01,8.900000000000000000e+01,4.000000000000000000e+01,1.100000000000000000e+01,3.000000000000000000e+01,8.240800082881293065e+01
9.100000000000000000e+01,8.100000000000000000e+01,3.600000000000000000e+01,1.300000000000000000e+01,5.700000000000000000e+01,9.520800082881291360e+01
9.700000000000000000e+01,8.200000000000000000e+01,3.800000000000000000e+01,1.500000000000000000e+01,3.900000000000000000e+01,8.770800082881291360e+01
9.500000000000000000e+01,9.000000000000000000e+01,3.700000000000000000e+01,1.500000000000000000e+01,4.600000000000000000e+01,9.360800082881291928e+01
9.300000000000000000e+01,8.700000000000000000e+01,3.700000000000000000e+01,1.500000000000000000e+01,5.200000000000000000e+01,9.610800082881293349e+01
9.500000000000000000e+01,8.700000000000000000e+01,4.000000000000000000e+01,1.000000000000000000e+01,4.800000000000000000e+01,9.190800082881291644e+01
9.400000000000000000e+01,8.200000000000000000e+01,3.700000000000000000e+01,1.000000000000000000e+01,5.900000000000000000e+01,9.540800082881293065e+01
9.300000000000000000e+01,8.000000000000000000e+01,3.500000000000000000e+01,1.300000000000000000e+01,4.500000000000000000e+01,8.740800082881293065e+01
9.000000000000000000e+01,8.800000000000000000e+01,3.100000000000000000e+01,1.500000000000000000e+01,2.500000000000000000e+01,7.690800082881293065e+01
1.000000000000000000e+02,9.000000000000000000e+01,3.600000000000000000e+01,1.000000000000000000e+01,4.300000000000000000e+01,8.830800082881292212e+01
9.000000000000000000e+01,8.100000000000000000e+01,3.900000000000000000e+01,1.000000000000000000e+01,3.700000000000000000e+01,8.250800082881292496e+01
1.000000000000000000e+02,8.400000000000000000e+01,3.300000000000000000e+01,1.100000000000000000e+01,5.600000000000000000e+01,9.350800082881292496e+01
9.400000000000000000e+01,8.300000000000000000e+01,3.100000000000000000e+01,1.300000000000000000e+01,4.900000000000000000e+01,8.880800082881292212e+01
9.500000000000000000e+01,8.600000000000000000e+01,3.200000000000000000e+01,1.200000000000000000e+01,4.600000000000000000e+01,8.780800082881292212e+01
1.000000000000000000e+02,9.000000000000000000e+01,3.600000000000000000e+01,1.100000000000000000e+01,4.800000000000000000e+01,9.200800082881292496e+01
9.200000000000000000e+01,8.800000000000000000e+01,3.500000000000000000e+01,1.100000000000000000e+01,3.300000000000000000e+01,8.110800082881291928e+01
9.200000000000000000e+01,8.700000000000000000e+01,3.500000000000000000e+01,1.300000000000000000e+01,4.700000000000000000e+01,9.060800082881291928e+01
9.700000000000000000e+01,8.600000000000000000e+01,3.300000000000000000e+01,1.100000000000000000e+01,4.800000000000000000e+01,8.900800082881292496e+01
9.300000000000000000e+01,8.900000000000000000e+01,3.000000000000000000e+01,1.300000000000000000e+01,2.200000000000000000e+01,7.380800082881292212e+01
9.300000000000000000e+01,9.000000000000000000e+01,3.100000000000000000e+01,1.100000000000000000e+01,4.300000000000000000e+01,8.580800082881292212e+01
